-11.2	-61.36	-
-64.77	-37.54	-
-16.56	-79.84	-
40.22	-97.14	-
-13.55	29.75	+
-92.98	65.51	+
-82.36	-96.88	-
-45.15	-45.79	-
79.33	-22.42	+
-56.6	-83.66	-
19.38	43.28	+
53.0	-62.4	-
66.51	-43.28	+
-28.92	-84.11	-
52.42	-81.5	-
99.69	31.9	+
-96.37	-88.93	-
8.7	65.98	+
44.35	-91.6	-
36.78	-13.97	+
90.83	87.89	+
87.87	95.29	+
69.47	43.24	+
30.61	-80.76	-
-5.51	-41.07	-
41.14	-85.97	-
29.37	-72.37	-
80.58	-70.58	-
53.84	25.23	+
76.07	-2.54	+
72.47	-79.94	-
93.32	19.24	+
54.58	-56.7	-
38.95	64.95	+
-50.95	87.41	+
-92.46	60.2	+
45.12	-51.97	-
91.44	10.96	+
96.35	72.74	+
-50.8	48.38	+
86.08	83.42	+
43.85	8.14	+
-46.06	-12.09	-
-17.35	28.16	+
-4.04	11.8	+
-77.98	-13.17	-
20.9	23.82	+
1.68	89.37	+
-31.69	-38.07	-
-16.57	-42.79	-
47.65	31.68	+
99.7	-43.59	+
62.26	78.88	+
-4.84	-73.03	-
68.45	-90.34	-
-58.02	9.3	-
-2.13	-27.71	-
87.13	68.15	+
-15.15	-7.71	-
5.07	-89.61	-
-3.64	-8.83	-
21.46	-89.36	-
42.17	-66.05	-
85.07	-34.86	+
-77.98	-37.51	-
-29.41	-52.97	-
-0.84	-37.41	-
-7.43	84.48	+
-51.18	15.95	-
-35.72	-76.53	-
99.38	17.86	+
-68.59	38.65	-
-94.65	14.47	-
65.0	34.29	+
41.34	83.19	+
36.07	68.83	+
70.84	82.16	+
11.78	99.18	+
-35.66	94.09	+
46.06	20.27	+
9.55	-7.98	+
15.52	41.94	+
85.33	91.9	+
69.66	68.63	+
42.7	2.38	+
21.16	8.37	+
26.66	85.25	+
46.5	15.71	+
75.55	95.52	+
31.22	12.02	+
55.89	-6.63	+
90.21	-37.58	+
-4.29	87.97	+
-89.47	89.17	+
